id,post,user
18514,16347,1617
18515,34241,16284
18516,4374,10436
18517,8217,13003
18518,32982,14926
18519,7265,4590
18520,29555,16683
18521,2748,16524
18522,37238,23498
18523,1595,15009
18524,23951,7998
18525,28241,15933
18526,6940,7052
18527,38502,19271
18528,38499,5593
18529,531,9161
18530,23988,19064
18531,25910,20950
18532,10938,6088
18533,17893,8101
18534,39870,7926
18535,12954,11693
18536,4142,19076
18537,16775,14193
18538,26517,19690
18539,3219,5835
18540,20454,2817
18541,29314,8929
18542,34191,21558
18543,85,21137
18544,8249,10056
18545,12395,16557
18546,13818,13018
18547,35455,21833
18548,25090,7085
18549,21159,19541
18550,7275,24687
18551,15574,8461
18552,33077,22152
18553,7808,24279
18554,32912,5439
18555,25838,13586
18556,8565,339
18557,13197,3141
18558,2440,7039
18559,2992,22030
18560,32764,6719
18561,23800,24400
18562,39587,24260
18563,3818,24995
18564,24017,24200
18565,21614,12678
18566,29802,18784
18567,20387,322
18568,16949,24557
18569,1487,13622
18570,32438,21157
18571,2500,23000
18572,19601,638
18573,7174,9603
18574,18874,20981
18575,23371,18657
18576,21288,18954
18577,36591,16927
18578,12248,7586
18579,28438,922
18580,10638,7182
18581,28433,23437
18582,14650,18571
18583,28491,21422
18584,33547,8886
18585,13347,5609
18586,38567,16933
18587,10957,18063
18588,20805,15568
18589,32766,15794
18590,30282,24438
18591,16765,19138
18592,29428,13099
18593,16010,3676
18594,38442,19393
18595,183,1822
18596,6274,23630
18597,10637,20190
18598,35828,6711
18599,24956,8846
18600,29705,4105
18601,7263,8056
18602,18359,3487
18603,5054,11313
18604,13272,11255
18605,35404,12172
18606,36129,17019
18607,23342,17068
18608,11698,14045
18609,11548,8457
18610,19184,7759
18611,14673,6249
18612,7672,3345
18613,13305,11643
18614,23452,4470
18615,16705,24483
18616,20178,24534
18617,2537,5069
18618,9375,13095
18619,380,15911
18620,24987,12628
18621,35907,6820
18622,19219,11986
18623,10248,21781
18624,36456,8291
18625,29366,11469
18626,39786,3337
18627,10687,4689
18628,8601,24768
18629,36278,16234
18630,21838,10379
18631,2545,20068
18632,8473,2462
18633,5083,13911
18634,11707,22135
18635,34753,7673
18636,14362,24830
18637,4678,13362
18638,26970,12224
18639,17562,10354
18640,10045,19248
18641,18902,16827
18642,25232,10909
18643,23760,7340
18644,30391,21375
18645,27369,390
18646,27307,20443
18647,36733,16371
18648,23329,20481
18649,4363,19208
18650,19578,24270
18651,34733,12258
18652,3566,23176
18653,27406,12820
18654,5407,2533
18655,17001,5911
18656,25642,702
18657,39657,11071
18658,25841,5129
18659,27031,20560
18660,10206,3917
18661,37114,3915
18662,18681,3059
18663,12865,14577
18664,14349,11945
18665,2032,1785
18666,20355,12215
18667,33876,22700
18668,16153,8265
18669,34443,6723
18670,5791,23746
18671,2223,21313
18672,25384,19603
18673,6921,120
18674,38119,8005
18675,10334,11792
18676,38743,2629
18677,27410,699
18678,23325,22999
18679,24035,12866
18680,30396,12297
18681,32987,8200
18682,23272,21215
18683,18095,8056
18684,10595,14245
18685,11667,5332
18686,33071,22781
18687,15930,22306
18688,12406,13984
18689,10879,1784
18690,13510,8531
18691,10814,2126
18692,1587,19058
18693,241,7825
18694,2652,18996
18695,29640,5151
18696,6102,10878
18697,1922,9502
18698,26179,5912
18699,31946,18366
18700,7694,17721
18701,23694,18385
18702,16373,13533
18703,28400,1750
18704,3564,16638
18705,2797,2232
18706,20254,10010
18707,8070,10111
18708,614,20773
18709,35999,19287
18710,13901,15668
18711,34505,21174
18712,13296,4707
18713,39246,12589
18714,26859,6776
18715,18066,13722
18716,32163,3917
18717,1300,15769
18718,29147,14796
18719,1480,22682
18720,36947,8418
18721,9406,20884
18722,9492,24663
18723,19174,6827
18724,34736,1689
18725,24646,5108
18726,20737,20014
18727,32537,3151
18728,36497,6171
18729,5956,23186
18730,23083,22924
18731,33718,2747
18732,36360,22582
18733,12139,3632
18734,31538,12713
18735,30846,23022
18736,36018,3940
18737,31273,12906
18738,4626,8531
18739,33790,1103
18740,16146,4448
18741,3242,580
18742,31515,4345
18743,10975,7050
18744,13692,9101
18745,25779,5629
18746,39019,10763
18747,22159,1496
18748,12493,5725
18749,16601,2045
18750,2337,3856
18751,16977,24367
18752,20980,16070
18753,22614,22306
18754,24866,19764
18755,31019,719
18756,35410,14328
18757,19269,9753
18758,9752,5485
18759,12750,23483
18760,39995,5324
18761,23153,15472
18762,36010,23238
18763,4403,3826
18764,34156,23345
18765,15682,15635
18766,33239,21348
18767,2701,8125
18768,30634,1442
18769,9509,7781
18770,3104,14892
18771,4750,21483
18772,18499,12584
18773,7810,9989
18774,22237,8976
18775,15840,21918
18776,2832,10689
18777,29630,21554
18778,14581,14221
18779,2967,21921
18780,28597,20978
18781,2624,20236
18782,13185,20023
18783,6166,3372
18784,31018,21494
18785,30654,3006
18786,5512,13588
18787,24141,13085
18788,27140,23395
18789,18368,762
18790,38606,17580
18791,6665,16533
18792,9689,18171
18793,1447,14407
18794,31123,6503
18795,22042,17888
18796,9442,16470
18797,12348,24128
18798,34823,11032
18799,33740,18750
18800,27397,24140
18801,21057,20626
18802,26191,3622
18803,28832,83
18804,8769,23784
18805,26606,11622
18806,22301,10413
18807,23626,17006
18808,16727,20127
18809,951,4896
18810,9138,5064
18811,23857,1835
18812,26804,2370
18813,10775,10577
18814,11175,19428
18815,11293,15848
18816,23775,2682
18817,33701,11328
18818,27688,12965
18819,38040,13415
18820,24612,22445
18821,7056,8145
18822,14777,21900
18823,12573,7031
18824,38762,19731
18825,8945,17830
18826,3651,4050
18827,4833,5378
18828,7880,19752
18829,9037,1928
18830,18320,16592
18831,11971,16466
18832,23506,13781
18833,37700,15671
18834,39676,24179
18835,25734,18868
18836,3490,23626
18837,26639,22381
18838,18086,10886
18839,28398,7340
18840,37439,12870
18841,74,9700
18842,639,22679
18843,14924,8108
18844,15629,5410
18845,3407,18529
18846,7033,11358
18847,37230,18751
18848,17797,3738
18849,17025,21164
18850,21726,9509
18851,33488,514
18852,27042,13626
18853,39928,1781
18854,19982,19081
18855,8142,19853
18856,39198,18427
18857,36958,19941
18858,31164,7100
18859,35038,12209
18860,16599,22667
18861,25152,12449
18862,8697,10790
18863,5922,22014
18864,29602,15150
18865,18825,5156
18866,10897,3179
18867,22486,10089
18868,5845,20650
18869,24824,16067
18870,35502,16880
18871,25306,23125
18872,2558,19821
18873,5600,22602
18874,29929,4214
18875,29835,16123
18876,12653,22002
18877,22986,23741
18878,1214,14082
18879,8388,14475
18880,26758,16296
18881,35062,17295
18882,20507,23546
18883,2704,1803
18884,656,22060
18885,8985,14085
18886,34903,6046
18887,27977,10531
18888,5190,2777
18889,5822,2015
18890,8325,8341
18891,27901,21764
18892,4952,3331
18893,2822,6547
18894,33802,7689
18895,8389,20567
18896,7760,2647
18897,31475,18228
18898,11729,11385
18899,29272,12868
18900,10944,16059
18901,9990,13787
18902,10235,12043
18903,30797,14869
18904,3645,10912
18905,10330,4267
18906,5803,11881
18907,27324,14025
18908,37017,9718
18909,13535,12201
18910,8245,16150
18911,25113,15197
18912,405,16026
18913,1252,1917
18914,7732,6861
18915,9351,11863
18916,34212,637
18917,702,16815
18918,21801,10716
18919,1067,7534
18920,38181,9194
18921,19659,7592
18922,22924,3676
18923,832,6925
18924,8267,22033
18925,27842,22908
18926,24823,2625
18927,33625,20161
18928,38756,8951
18929,3706,24397
18930,36270,24011
18931,18849,18514
18932,34863,12223
18933,33840,6702
18934,10903,13893
18935,27847,21859
18936,2756,18901
18937,31269,13969
18938,31187,11718
18939,5025,12418
18940,5783,15753
18941,37079,16305
18942,4001,9692
18943,8039,305
18944,280,1396
18945,16085,8591
18946,4709,10330
18947,20950,7416
18948,13641,4133
18949,13818,19852
18950,13906,5722
18951,20260,8633
18952,18014,18482
18953,6831,1064
18954,29406,4879
18955,18250,8670
18956,38532,7397
18957,14126,523
18958,18165,2203
18959,21723,21254
18960,34084,6685
18961,20046,13783
18962,30816,9374
18963,39063,561
18964,29884,15817
18965,28064,19578
18966,33709,19979
18967,38635,8318
18968,39658,8884
18969,4440,13273
18970,7456,22126
18971,15413,15101
18972,12060,3121
18973,17546,13900
18974,23569,4740
18975,30496,20379
18976,35609,17209
18977,16360,7215
18978,12910,23892
18979,18898,13108
18980,22377,21532
18981,22575,5525
18982,3215,4746
18983,11668,17404
18984,10738,24845
18985,26408,16340
18986,4070,6282
18987,10827,5478
18988,21690,6626
18989,3469,17800
18990,28585,17557
18991,11555,5649
18992,3559,3880
18993,6348,3786
18994,25331,7547
18995,38342,23400
18996,28292,7863
18997,6226,15575
18998,29636,1406
18999,12695,6522
19000,4976,16871
19001,25639,11977
19002,22722,20312
19003,35771,11779
19004,26563,19193
19005,9805,22179
19006,35847,10971
19007,4834,14617
19008,32728,5683
19009,1005,4372
19010,9717,5464
19011,9223,13021
19012,29218,23393
19013,27850,1608
19014,36049,11298
19015,9200,2703
19016,26291,10982
19017,10075,5266
19018,374,18634
19019,20843,10308
19020,7540,1257
19021,9030,6078
19022,3099,23788
19023,20113,15120
19024,2724,20632
19025,15537,3899
19026,3915,14747
19027,32693,8371
19028,4841,19967
19029,39408,2441
19030,21045,6040
19031,7822,10970
19032,28374,16280
19033,352,21681
19034,29065,18796
19035,10840,14152
19036,4010,24219
19037,26835,17285
19038,39688,20854
19039,23142,4550
19040,24755,13662
19041,31711,10786
19042,5973,6923
19043,30745,16418
19044,21190,11631
19045,39848,8506
19046,28012,22524
19047,32654,190
19048,21987,346
19049,7771,6880
19050,35106,18460
19051,19599,4785
19052,23107,15794
19053,19393,21442
19054,15613,10158
19055,34081,3364
19056,9987,13485
19057,3959,5640
19058,18658,2124
19059,36485,17867
19060,12150,9376
19061,36522,24735
19062,10394,3498
19063,5268,15671
19064,20129,23329
19065,34752,4500
19066,34063,13075
19067,3433,20688
19068,22861,14877
19069,21314,15529
19070,37603,14961
19071,44,9923
19072,22259,13039
19073,37231,15799
19074,37509,11942
19075,10451,9032
19076,21444,16465
19077,22950,11840
19078,34669,24070
19079,38622,20149
19080,37200,17720
19081,25902,6071
19082,38720,15042
19083,39254,7655
19084,662,11824
19085,785,24307
19086,22620,1203
19087,37118,5425
19088,8487,15854
19089,15346,23623
19090,27423,7328
19091,2164,8963
19092,7614,23818
19093,33486,24933
19094,27389,6354
19095,16955,501
19096,37019,19617
19097,26941,2420
19098,2740,20887
19099,26393,21130
19100,5316,12692
19101,27178,943
19102,20769,8915
19103,13236,19535
19104,5703,19600
19105,4917,14387
19106,23747,24212
19107,6490,23751
19108,22000,11212
19109,34541,175
19110,17472,18843
19111,8507,3607
19112,855,7624
19113,10423,931
19114,9124,10618
19115,24738,15977
19116,7331,6959
19117,15246,16296
19118,38919,8305
19119,11568,3767
19120,17015,5582
19121,15165,18193
19122,3177,18253
19123,14943,413
19124,22642,17014
19125,9221,19897
19126,31582,7343
19127,38158,10780
19128,39542,1865
19129,39578,11236
19130,17953,4729
19131,9320,13094
19132,14495,10183
19133,38545,7532
19134,5648,23179
19135,22813,7189
19136,16647,18984
19137,11302,699
19138,21851,7614
19139,10034,7265
19140,31815,22904
19141,7173,4166
19142,15664,1152
19143,26679,23548
19144,1216,21602
19145,38100,3225
19146,35711,6105
19147,13169,873
19148,38762,5815
19149,19580,21840
19150,22569,7032
19151,27113,20761
19152,18582,19150
19153,32161,17243
19154,21718,22941
19155,22020,14701
19156,34305,2490
19157,21207,14508
19158,38554,19020
19159,3913,316
19160,2795,6145
19161,25203,20289
19162,21431,12197
19163,11834,2642
19164,3269,20928
19165,18865,5326
19166,35144,8358
19167,26120,5886
19168,11754,1862
19169,37623,21186
19170,13473,11588
19171,21763,548
19172,26648,19354
19173,22951,10830
19174,14392,12220
19175,8290,8261
19176,29658,19911
19177,26490,20115
19178,5616,5453
19179,28562,10519
19180,8693,23380
19181,26906,13944
19182,36521,8742
19183,38858,10503
19184,30698,20392
19185,5290,4749
19186,341,7753
19187,19315,10993
19188,10814,7741
19189,6217,24988
19190,16788,22211
19191,39100,204
19192,16355,14867
19193,34728,19222
19194,18516,8412
19195,3848,285
19196,24493,12217
19197,16226,4544
19198,13959,22607
19199,34369,24942
19200,31500,24034
19201,6039,13153
19202,6840,24802
19203,29597,6874
19204,42,10803
19205,30995,21570
19206,37190,2578
19207,31113,2809
19208,25972,17967
19209,3597,10821
19210,30048,8868
19211,15149,13178
19212,36811,17523
19213,39319,21764
19214,16007,9365
19215,36474,18421
19216,23329,5859
19217,7554,4866
19218,22842,2327
19219,28871,7042
19220,10229,8626
19221,1176,11621
19222,19388,8271
19223,10445,12252
19224,34484,15813
19225,8927,19924
19226,24645,4606
19227,36099,2530
19228,31203,4830
19229,25987,16338
19230,8038,4756
19231,19982,2743
19232,39024,271
19233,38990,2089
19234,39111,20734
19235,16515,12753
19236,3272,11556
19237,24320,15462
19238,39830,4277
19239,33911,16262
19240,22740,17091
19241,18616,5167
19242,9272,18383
19243,10246,16184
19244,4178,18064
19245,15636,4730
19246,31815,19443
19247,39969,1672
19248,5952,2731
19249,18048,16023
19250,1979,17506
19251,11698,17150
19252,19939,1509
19253,15175,17415
19254,19388,23566
19255,30260,10544
19256,26087,6533
19257,26563,11248
19258,17433,1939
19259,35933,3501
19260,17027,21531
19261,24101,7911
19262,39149,14402
19263,251,3400
19264,27002,20407
19265,27501,17354
19266,28115,1062
19267,13930,9304
19268,26466,3186
19269,9209,3684
19270,37407,15678
19271,19979,3727
19272,8161,10246
19273,1854,15593
19274,36837,21755
19275,36374,14284
19276,14905,12053
19277,27022,7304
19278,37376,3016
19279,23465,20160
19280,21495,2690
19281,1089,18979
19282,11288,3264
19283,12499,2367
19284,29759,3074
19285,33759,13560
19286,13351,2693
19287,27318,6780
19288,26567,10032
19289,18968,23801
19290,35929,17117
19291,23451,10880
19292,25501,9135
19293,28881,16525
19294,1185,2469
19295,6573,21522
19296,9582,23839
19297,21702,7205
19298,34143,2965
19299,35491,24939
19300,14455,19970
19301,35194,21920
19302,19759,12346
19303,34962,24402
19304,13748,2918
19305,4968,17113
19306,12889,21501
19307,21809,7563
19308,9718,24842
19309,15995,22298
19310,33298,10760
19311,18326,24523
19312,1364,5481
19313,37684,19071
19314,18484,23858
19315,35613,16954
19316,31133,8245
19317,7305,23019
19318,16382,3923
19319,23769,9921
19320,4836,5020
19321,5664,16782
19322,8937,13463
19323,28386,3186
19324,26283,10874
19325,19920,19159
19326,25368,12857
19327,37941,3861
19328,5834,12087
19329,18649,2253
19330,15950,17516
19331,11262,1008
19332,6966,14623
19333,2220,11158
19334,26381,8344
19335,7252,16793
19336,25848,11899
19337,11887,1288
19338,28192,18133
19339,1372,2857
19340,31817,22111
19341,22642,21614
19342,3649,10164
19343,39915,6710
19344,24836,20707
19345,39775,9517
19346,1950,14814
19347,496,193
19348,16984,16626
19349,16862,16568
19350,12202,1227
19351,32650,8722
19352,12059,565
19353,33502,1197
19354,11143,18003
19355,4751,22862
19356,2252,6042
19357,7732,11984
19358,37577,5069
19359,4831,17640
19360,15705,15540
19361,17925,4271
19362,10205,7062
19363,7665,1483
19364,12970,22117
19365,31239,7926
19366,15796,6995
19367,8451,12881
19368,21496,4456
19369,9591,18973
19370,14466,20170
19371,9469,18160
19372,14103,4973
19373,17991,14023
19374,19973,10407
19375,2308,15164
19376,9475,10492
19377,14246,2836
19378,31469,2898
19379,17408,24585
19380,29457,22231
19381,38905,18791
19382,14221,15321
19383,15697,3964
19384,28197,13391
19385,23383,2732
19386,13474,15391
19387,17965,13081
19388,22244,5719
19389,3246,13390
19390,17541,14691
19391,23140,3632
19392,39343,17541
19393,6599,23681
19394,8407,24495
19395,6485,6483
19396,15447,18728
19397,29360,24396
19398,34353,12540
19399,34393,5093
19400,12649,8998
19401,21134,18091
19402,28781,18750
19403,23870,8516
19404,37686,24589
19405,12394,4551
19406,38435,18179
19407,30865,21578
19408,27241,2660
19409,12703,12894
19410,19229,10102
19411,14193,6646
19412,4971,10552
19413,5410,4550
19414,37764,22573
19415,18621,9379
19416,32393,2651
19417,39958,19440
19418,13980,4534
19419,34007,14530
19420,12554,4876
19421,30388,24200
19422,33556,8905
19423,1965,10007
19424,28122,23012
19425,31157,6771
19426,9259,12797
19427,34159,15752
19428,23942,1926
19429,12557,4330
19430,24481,9546
19431,8077,12587
19432,21394,16381
19433,21424,10409
19434,5509,8978
19435,12766,8969
19436,29983,9292
19437,16303,9893
19438,15857,17816
19439,19591,24050
19440,38369,8620
19441,21498,9580
19442,20067,23832
19443,19701,6454
19444,17994,5868
19445,22926,16985
19446,11521,16699
19447,19330,9737
19448,26781,13647
19449,27406,3898
19450,11770,6379
19451,22766,14100
19452,4786,7906
19453,27645,362
19454,25707,24735
19455,6087,11593
19456,6736,19047
19457,15983,21962
19458,26768,12203
19459,16381,24373
19460,14603,12749
19461,36309,2482
19462,38891,21403
19463,7321,23658
19464,37780,4144
19465,25539,11914
19466,29294,14
19467,34027,20723
19468,2146,14119
19469,16820,1043
19470,37349,13294
19471,27175,23574
19472,30316,10000
19473,17311,2
19474,23845,9761
19475,109,14189
19476,6609,9264
19477,2641,3727
19478,7652,16828
19479,31984,15625
19480,15676,14001
19481,10097,335
19482,7280,10309
19483,1571,16828
19484,24974,2449
19485,1915,10551
19486,2942,15783
19487,31570,19873
19488,659,17301
19489,29207,90
19490,27967,18376
19491,32718,5924
19492,3072,10245
19493,1897,4229
19494,36605,13748
19495,24869,21495
19496,7632,8205
19497,10679,6370
19498,4300,12153
19499,12068,2329
19500,31999,14425
19501,17043,21317
19502,28649,6246
19503,39118,531
19504,31609,11549
19505,11048,5107
19506,12196,16029
19507,13499,11378
19508,6904,13220
19509,21303,21013
19510,21522,17462
19511,35890,5683
19512,3496,11371
19513,1235,17213
19514,31865,823
19515,13012,10471
19516,26639,15765
19517,26282,2607
19518,19981,20848
19519,37181,10364
19520,32957,20600
19521,7462,15266
19522,20949,17790
19523,28008,12050
19524,3858,6650
19525,17151,12383
19526,10756,10269
19527,2490,18943
19528,28140,22173
19529,28668,10318
19530,39489,23783
19531,22517,12687
19532,35226,15945
19533,24507,10374
19534,35729,1322
19535,11666,8798
19536,22255,10051
19537,1391,5689
19538,1407,9747
19539,34393,11545
19540,4395,3090
19541,8514,24039
19542,12953,19567
19543,7973,8796
19544,35481,4413
19545,1351,8039
19546,20313,12314
19547,26643,19110
19548,18325,8276
19549,32170,1693
19550,28041,24005
19551,8788,6822
19552,5875,19238
19553,9996,21468
19554,5970,344
